,sinus,noisy_sin_missing_values
1428,-0.9898689095655183,-0.9898689095655183
1429,-0.9990984660269662,-0.9990984660269662
1430,-0.9983453608739179,-0.9983453608739179
1431,-0.9876171188841191,
1432,-0.9670209331052465,-0.9670209331052465
1433,-0.9367625938173988,-0.9367625938173988
1434,-0.8971444323446802,
1435,-0.8485623002604958,-0.8485623002604958
1436,-0.7915016141695129,
1437,-0.7265325055853976,-0.7265325055853976
1438,-0.6543041243651686,-0.6543041243651686
1439,-0.5755381526184911,-0.5755381526184911
1440,-0.49102159389846933,
1441,-0.401598909722374,-0.401598909722374
1442,-0.308163581991283,
1443,-0.21164918561424464,-0.21164918561424464
1444,-0.11302006053649512,-0.11302006053649512
1445,-0.013261676373330016,-0.013261676373330016
1446,0.08662921407643001,
1447,0.18565453405494942,0.18565453405494942
1448,0.2828248552984489,0.2828248552984489
1449,0.3771692840772462,0.3771692840772462
1450,0.4677451620451334,0.4677451620451334
1451,0.5536474849698599,
1452,0.634017945236295,0.634017945236295
1453,0.7080535077724182,0.7080535077724182
1454,0.77501443371023,0.77501443371023
1455,0.8342316716121213,0.8342316716121213
1456,0.8851135424115927,0.8851135424115927
1457,0.927151651274926,0.927151651274926
1458,0.9599259673143185,0.9599259673143185
1459,0.9831090203976341,0.9831090203976341
