,noisy_sin,noisy_sin_random_missing,noisy_sin_regular_missing
1101,-3.0836899432073546,,-3.0836899432073546
1102,-3.06538341325108,-3.06538341325108,-3.06538341325108
1103,-3.0176417963778217,-3.0176417963778217,
1104,-3.016453222615912,-3.016453222615912,-3.016453222615912
1105,-3.003242607005161,-3.003242607005161,-3.003242607005161
1106,-3.0143748384150664,-3.0143748384150664,
1107,-2.9968799904404295,-2.9968799904404295,-2.9968799904404295
1108,-2.9984856136186475,-2.9984856136186475,-2.9984856136186475
1109,-2.9720101129512,-2.9720101129512,
1110,-2.9105841967098423,-2.9105841967098423,-2.9105841967098423
1111,-2.8711894066261925,-2.8711894066261925,-2.8711894066261925
1112,-2.859106595105965,-2.859106595105965,
1113,-2.8087102147143956,,-2.8087102147143956
1114,-2.8160924668398244,-2.8160924668398244,-2.8160924668398244
1115,-2.752136558206941,,
1116,-2.7077463848587793,-2.7077463848587793,-2.7077463848587793
1117,-2.6938642452654835,-2.6938642452654835,-2.6938642452654835
1118,-2.6607993547165645,,
1119,-2.6399578481490824,-2.6399578481490824,-2.6399578481490824
1120,-2.5489282546755314,-2.5489282546755314,-2.5489282546755314
1121,-2.490232052392072,-2.490232052392072,
1122,-2.4675681393585287,,-2.4675681393585287
1123,-2.4357939095978707,,-2.4357939095978707
1124,-2.383358622313853,-2.383358622313853,
1125,-2.3472153284030073,-2.3472153284030073,-2.3472153284030073
1126,-2.291205323342418,-2.291205323342418,-2.291205323342418
1127,-2.2310910858567925,-2.2310910858567925,
1128,-2.2136195893481236,-2.2136195893481236,-2.2136195893481236
1129,-2.14691203778979,-2.14691203778979,-2.14691203778979
1130,-2.0547686053689374,-2.0547686053689374,
1131,-1.9944702025580496,-1.9944702025580496,-1.9944702025580496
1132,-1.9269195585338454,-1.9269195585338454,-1.9269195585338454
1133,-1.886245399537405,-1.886245399537405,
1134,-1.8456149730540354,-1.8456149730540354,-1.8456149730540354
1135,-1.7860488607667293,,-1.7860488607667293
1136,-1.754874092622868,,
1137,-1.7415421891118743,-1.7415421891118743,-1.7415421891118743
1138,-1.6712012844583533,-1.6712012844583533,-1.6712012844583533
1139,-1.6364893470927009,-1.6364893470927009,
1140,-1.5822444481069182,-1.5822444481069182,-1.5822444481069182
1141,-1.5314459244440282,,-1.5314459244440282
1142,-1.474787819918117,-1.474787819918117,
1143,-1.4148635086269221,,-1.4148635086269221
1144,-1.3579606014861034,-1.3579606014861034,-1.3579606014861034
1145,-1.321816192071957,-1.321816192071957,
1146,-1.2610134787825347,,-1.2610134787825347
1147,-1.2296117329294796,-1.2296117329294796,-1.2296117329294796
1148,-1.1830158679830514,-1.1830158679830514,
1149,-1.161298585795623,,-1.161298585795623
1150,-1.1248215176241154,-1.1248215176241154,-1.1248215176241154
1151,-1.1123633721626205,-1.1123633721626205,
1152,-1.0489487576363132,-1.0489487576363132,-1.0489487576363132
1153,-1.012772649128444,-1.012772649128444,-1.012772649128444
1154,-1.0037325367999435,-1.0037325367999435,
1155,-1.021901985475621,-1.021901985475621,-1.021901985475621
1156,-1.0171566514927743,-1.0171566514927743,-1.0171566514927743
1157,-0.9667593935810942,,
1158,-0.9647232357263793,-0.9647232357263793,-0.9647232357263793
1159,-0.926705074383296,-0.926705074383296,-0.926705074383296
1160,-0.919379702086228,-0.919379702086228,
1161,-0.9171737497858127,-0.9171737497858127,-0.9171737497858127
1162,-0.9344486314058557,-0.9344486314058557,-0.9344486314058557
1163,-0.9225574437281469,-0.9225574437281469,
1164,-0.8955075475213662,,-0.8955075475213662
1165,-0.8768676357897596,,-0.8768676357897596
1166,-0.86669160369224,-0.86669160369224,
1167,-0.8957952654574127,-0.8957952654574127,-0.8957952654574127
1168,-0.9004765891086797,-0.9004765891086797,-0.9004765891086797
1169,-0.9368005122594735,-0.9368005122594735,
1170,-0.9685644224451975,-0.9685644224451975,-0.9685644224451975
1171,-0.9738305815944787,,-0.9738305815944787
1172,-1.0152117890817913,-1.0152117890817913,
1173,-1.022191262311439,-1.022191262311439,-1.022191262311439
1174,-1.0501827314665062,-1.0501827314665062,-1.0501827314665062
1175,-1.03890021952918,,
1176,-1.0673794579024176,-1.0673794579024176,-1.0673794579024176
1177,-1.0824790174704664,-1.0824790174704664,-1.0824790174704664
1178,-1.0873308643632538,-1.0873308643632538,
1179,-1.1039640374778492,-1.1039640374778492,-1.1039640374778492
1180,-1.1209590627545487,-1.1209590627545487,-1.1209590627545487
1181,-1.1954945253898135,-1.1954945253898135,
1182,-1.2095380858045324,-1.2095380858045324,-1.2095380858045324
1183,-1.2841936926245268,-1.2841936926245268,-1.2841936926245268
1184,-1.338036905336169,-1.338036905336169,
1185,-1.434900556047138,-1.434900556047138,-1.434900556047138
1186,-1.482927294760038,,-1.482927294760038
1187,-1.5398402680481162,-1.5398402680481162,
1188,-1.5873715482940125,-1.5873715482940125,-1.5873715482940125
1189,-1.6531224446271697,-1.6531224446271697,-1.6531224446271697
1190,-1.7002071549228468,,
1191,-1.7609497673459522,-1.7609497673459522,-1.7609497673459522
1192,-1.8093621271066533,-1.8093621271066533,-1.8093621271066533
1193,-1.8339492187245128,-1.8339492187245128,
1194,-1.9294226603543612,,-1.9294226603543612
1195,-1.974595077405279,,-1.974595077405279
1196,-2.0220640806296255,-2.0220640806296255,
1197,-2.1021851648533927,-2.1021851648533927,-2.1021851648533927
1198,-2.15557075908984,-2.15557075908984,-2.15557075908984
1199,-2.164477261404544,-2.164477261404544,
1200,-2.197684760183105,-2.197684760183105,-2.197684760183105
1201,-2.252008447864786,-2.252008447864786,-2.252008447864786
1202,-2.2747399355605924,-2.2747399355605924,
1203,-2.30523528915676,-2.30523528915676,-2.30523528915676
1204,-2.3734228251579337,-2.3734228251579337,-2.3734228251579337
1205,-2.4186341066386268,-2.4186341066386268,
1206,-2.454797778880616,-2.454797778880616,-2.454797778880616
1207,-2.4881072359311767,,-2.4881072359311767
1208,-2.5120370662101363,-2.5120370662101363,
1209,-2.542205063933792,-2.542205063933792,-2.542205063933792
1210,-2.5696176477614343,-2.5696176477614343,-2.5696176477614343
1211,-2.6089162550711746,-2.6089162550711746,
1212,-2.6423798899693414,-2.6423798899693414,-2.6423798899693414
1213,-2.677378818922805,,-2.677378818922805
1214,-2.6859712608644726,-2.6859712608644726,
1215,-2.707188515209963,,-2.707188515209963
1216,-2.737224364218737,-2.737224364218737,-2.737224364218737
1217,-2.73335146548852,-2.73335146548852,
1218,-2.687488641481257,,-2.687488641481257
1219,-2.699944642998576,-2.699944642998576,-2.699944642998576
1220,-2.6765529003223283,-2.6765529003223283,
1221,-2.693137616013484,-2.693137616013484,-2.693137616013484
1222,-2.6893846858603574,-2.6893846858603574,-2.6893846858603574
1223,-2.666535578044372,-2.666535578044372,
1224,-2.6359907149968937,-2.6359907149968937,-2.6359907149968937
1225,-2.5789400006096774,,-2.5789400006096774
1226,-2.5808905683017818,-2.5808905683017818,
1227,-2.5668683823438667,-2.5668683823438667,-2.5668683823438667
1228,-2.5200211782822235,-2.5200211782822235,-2.5200211782822235
1229,-2.4718833944070338,-2.4718833944070338,
1230,-2.47205653956651,-2.47205653956651,-2.47205653956651
1231,-2.4496897811346714,-2.4496897811346714,-2.4496897811346714
1232,-2.400863819738729,-2.400863819738729,
1233,-2.3444370870206193,-2.3444370870206193,-2.3444370870206193
1234,-2.337056865398881,-2.337056865398881,-2.337056865398881
1235,-2.296509382938563,-2.296509382938563,
1236,-2.3147781179769584,-2.3147781179769584,-2.3147781179769584
1237,-2.2542010048690813,-2.2542010048690813,-2.2542010048690813
1238,-2.173852829846035,-2.173852829846035,
1239,-2.159148946888729,,-2.159148946888729
1240,-2.1217393969170284,-2.1217393969170284,-2.1217393969170284
1241,-2.110866736298369,-2.110866736298369,
1242,-2.0755181027490703,,-2.0755181027490703
1243,-2.014711156090509,-2.014711156090509,-2.014711156090509
1244,-1.9513157337072178,-1.9513157337072178,
1245,-1.8906995963878808,,-1.8906995963878808
1246,-1.8712753912573241,-1.8712753912573241,-1.8712753912573241
1247,-1.8375899824660218,-1.8375899824660218,
1248,-1.7384744002499533,-1.7384744002499533,-1.7384744002499533
1249,-1.677102246134629,-1.677102246134629,-1.677102246134629
1250,-1.6303544204536544,-1.6303544204536544,
1251,-1.5667093215301817,-1.5667093215301817,-1.5667093215301817
1252,-1.5221060581847512,,-1.5221060581847512
1253,-1.4592578615585952,,
1254,-1.4179851322493424,-1.4179851322493424,-1.4179851322493424
1255,-1.3742422893459734,-1.3742422893459734,-1.3742422893459734
1256,-1.3514261740762359,-1.3514261740762359,
1257,-1.2498515873232674,-1.2498515873232674,-1.2498515873232674
1258,-1.1728265338788917,-1.1728265338788917,-1.1728265338788917
1259,-1.0982231618743683,-1.0982231618743683,
1260,-1.018103562016355,,-1.018103562016355
1261,-0.9619772261777751,,-0.9619772261777751
1262,-0.9290945100159995,,
1263,-0.8590694495117974,,-0.8590694495117974
1264,-0.7856145005914638,-0.7856145005914638,-0.7856145005914638
1265,-0.716683233227524,-0.716683233227524,
1266,-0.6707946788793064,-0.6707946788793064,-0.6707946788793064
1267,-0.6525839338774472,,-0.6525839338774472
1268,-0.5809930484315129,,
1269,-0.5198239405509226,-0.5198239405509226,-0.5198239405509226
1270,-0.47124731834167094,-0.47124731834167094,-0.47124731834167094
1271,-0.42837930175538186,-0.42837930175538186,
1272,-0.38467288404977895,-0.38467288404977895,-0.38467288404977895
1273,-0.35297639905261513,-0.35297639905261513,-0.35297639905261513
1274,-0.34470672804485725,-0.34470672804485725,
1275,-0.30598163220719743,-0.30598163220719743,-0.30598163220719743
1276,-0.27697487693625383,-0.27697487693625383,-0.27697487693625383
1277,-0.2322389304540559,,
1278,-0.20456462093504907,,-0.20456462093504907
1279,-0.16499947015018818,-0.16499947015018818,-0.16499947015018818
1280,-0.16304599793787333,,
1281,-0.12411844567959063,,-0.12411844567959063
1282,-0.04922496705209434,,-0.04922496705209434
1283,-0.028132305113470868,-0.028132305113470868,
1284,0.007771684840218618,,0.007771684840218618
1285,0.04705325645634728,0.04705325645634728,0.04705325645634728
1286,0.071497064928216,0.071497064928216,
1287,0.09075233583296738,0.09075233583296738,0.09075233583296738
1288,0.0647707885940168,0.0647707885940168,0.0647707885940168
1289,0.053872587231641955,,
1290,0.09643391596771667,0.09643391596771667,0.09643391596771667
1291,0.10470239178546492,0.10470239178546492,0.10470239178546492
1292,0.11062518472515032,0.11062518472515032,
1293,0.15509024021637052,0.15509024021637052,0.15509024021637052
1294,0.11046812789977306,0.11046812789977306,0.11046812789977306
1295,0.12898402331912784,,
1296,0.1356005189515055,0.1356005189515055,0.1356005189515055
1297,0.0782759249926741,,0.0782759249926741
1298,0.049805479521709994,0.049805479521709994,
1299,0.04418737125441041,0.04418737125441041,0.04418737125441041
1300,0.009654544781613317,0.009654544781613317,0.009654544781613317
1301,-0.028460664013701287,-0.028460664013701287,
1302,-0.03609640767057498,-0.03609640767057498,-0.03609640767057498
1303,-0.06453685585439994,-0.06453685585439994,-0.06453685585439994
1304,-0.0858888307134118,,
1305,-0.11737500543111584,-0.11737500543111584,-0.11737500543111584
1306,-0.14354730462437854,,-0.14354730462437854
1307,-0.16731847276425504,-0.16731847276425504,
1308,-0.14734990420557215,-0.14734990420557215,-0.14734990420557215
1309,-0.1716113112302543,-0.1716113112302543,-0.1716113112302543
1310,-0.2234140567916253,-0.2234140567916253,
1311,-0.25071812109420955,-0.25071812109420955,-0.25071812109420955
1312,-0.2819986950287261,,-0.2819986950287261
1313,-0.24191277449627113,-0.24191277449627113,
1314,-0.3149079921243799,,-0.3149079921243799
1315,-0.33845776511714254,-0.33845776511714254,-0.33845776511714254
1316,-0.37287242751617367,-0.37287242751617367,
1317,-0.3776303064998334,-0.3776303064998334,-0.3776303064998334
1318,-0.4432915726540353,-0.4432915726540353,-0.4432915726540353
1319,-0.514200897569727,-0.514200897569727,
1320,-0.5476486162917596,-0.5476486162917596,-0.5476486162917596
1321,-0.5695677212608138,-0.5695677212608138,-0.5695677212608138
1322,-0.6007883749905644,-0.6007883749905644,
1323,-0.6271860986113721,-0.6271860986113721,-0.6271860986113721
1324,-0.6693021010503416,-0.6693021010503416,-0.6693021010503416
1325,-0.6860270337854616,-0.6860270337854616,
1326,-0.7228953219060269,-0.7228953219060269,-0.7228953219060269
1327,-0.7740419370053995,-0.7740419370053995,-0.7740419370053995
1328,-0.777539896573095,,
1329,-0.8353785367335334,,-0.8353785367335334
1330,-0.9097133873411734,-0.9097133873411734,-0.9097133873411734
1331,-0.954196924756144,,
1332,-0.9912817140200628,-0.9912817140200628,-0.9912817140200628
1333,-1.025244777779137,-1.025244777779137,-1.025244777779137
1334,-1.0632872627509697,-1.0632872627509697,
1335,-1.0837280382353982,-1.0837280382353982,-1.0837280382353982
1336,-1.119450859338082,,-1.119450859338082
1337,-1.1659733594985,-1.1659733594985,
1338,-1.1568360452976036,-1.1568360452976036,-1.1568360452976036
1339,-1.1830985585763927,-1.1830985585763927,-1.1830985585763927
1340,-1.1772808436809301,-1.1772808436809301,
1341,-1.1912210958673297,-1.1912210958673297,-1.1912210958673297
1342,-1.1956439328936797,-1.1956439328936797,-1.1956439328936797
1343,-1.1728084384309359,,
1344,-1.22837830480244,-1.22837830480244,-1.22837830480244
1345,-1.210900187426922,-1.210900187426922,-1.210900187426922
1346,-1.2163035760442191,,
1347,-1.200193339709911,-1.200193339709911,-1.200193339709911
1348,-1.2130699701642271,-1.2130699701642271,-1.2130699701642271
1349,-1.2127066649870795,,
1350,-1.2137703875047432,-1.2137703875047432,-1.2137703875047432
1351,-1.2349237610250117,-1.2349237610250117,-1.2349237610250117
1352,-1.2290227718230828,-1.2290227718230828,
1353,-1.1762607594203633,-1.1762607594203633,-1.1762607594203633
1354,-1.1338433151623508,,-1.1338433151623508
1355,-1.0859191082021762,-1.0859191082021762,
1356,-1.0742826696697558,-1.0742826696697558,-1.0742826696697558
1357,-1.0591269200573319,,-1.0591269200573319
1358,-1.0479962997193377,-1.0479962997193377,
1359,-1.0729211156621994,-1.0729211156621994,-1.0729211156621994
1360,-1.052535935782541,-1.052535935782541,-1.052535935782541
1361,-1.0420091493855885,-1.0420091493855885,
1362,-0.9909418578559838,-0.9909418578559838,-0.9909418578559838
1363,-0.9364652486059665,-0.9364652486059665,-0.9364652486059665
1364,-0.8917268144330917,,
1365,-0.8766361485789215,-0.8766361485789215,-0.8766361485789215
1366,-0.8526537887100624,,-0.8526537887100624
1367,-0.7809910375712954,-0.7809910375712954,
1368,-0.7318358277427977,-0.7318358277427977,-0.7318358277427977
1369,-0.6649270745452157,-0.6649270745452157,-0.6649270745452157
1370,-0.6310592952205011,,
1371,-0.5623248267438826,,-0.5623248267438826
1372,-0.5229607799122956,-0.5229607799122956,-0.5229607799122956
1373,-0.48625529896200725,-0.48625529896200725,
1374,-0.43058767515591145,-0.43058767515591145,-0.43058767515591145
1375,-0.39760340793954985,-0.39760340793954985,-0.39760340793954985
1376,-0.3739329765583619,,
1377,-0.29000046562215487,-0.29000046562215487,-0.29000046562215487
1378,-0.2213307367367342,,-0.2213307367367342
1379,-0.17991509935899008,,
1380,-0.12746447962326402,-0.12746447962326402,-0.12746447962326402
1381,-0.04746902743612236,,-0.04746902743612236
1382,-0.0064300983028471315,,
1383,-0.0106986114389932,,-0.0106986114389932
1384,0.09600792806048608,,0.09600792806048608
1385,0.11370756362825352,0.11370756362825352,
1386,0.1550242006764273,0.1550242006764273,0.1550242006764273
1387,0.15457272975312297,0.15457272975312297,0.15457272975312297
1388,0.1532502857047019,0.1532502857047019,
1389,0.21113358766793788,0.21113358766793788,0.21113358766793788
1390,0.22919479481955063,0.22919479481955063,0.22919479481955063
1391,0.2923772426066409,0.2923772426066409,
1392,0.33560177267510216,0.33560177267510216,0.33560177267510216
1393,0.3773985991682899,0.3773985991682899,0.3773985991682899
1394,0.4363733718213657,0.4363733718213657,
1395,0.49473913267550784,,0.49473913267550784
1396,0.5683174352031819,,0.5683174352031819
1397,0.5751229665669342,0.5751229665669342,
1398,0.595259058058192,,0.595259058058192
1399,0.647219209989669,0.647219209989669,0.647219209989669
1400,0.6994587412589826,0.6994587412589826,
1401,0.7187197180314603,,0.7187197180314603
1402,0.7193521084231209,0.7193521084231209,0.7193521084231209
1403,0.7471318614310908,,
1404,0.7014505293785794,,0.7014505293785794
1405,0.6847503337735797,0.6847503337735797,0.6847503337735797
1406,0.732171630593949,0.732171630593949,
1407,0.719891360569956,0.719891360569956,0.719891360569956
1408,0.7842556606523069,0.7842556606523069,0.7842556606523069
1409,0.8003790415363287,,
1410,0.8176078479359085,0.8176078479359085,0.8176078479359085
1411,0.8899259302613711,0.8899259302613711,0.8899259302613711
1412,0.9169923640338995,,
1413,0.9125627176898434,0.9125627176898434,0.9125627176898434
1414,0.8999000000413595,0.8999000000413595,0.8999000000413595
1415,0.8825318582584349,0.8825318582584349,
1416,0.8288328171471512,,0.8288328171471512
1417,0.8303313442896324,0.8303313442896324,0.8303313442896324
1418,0.8210438857217317,0.8210438857217317,
1419,0.7922727879257764,0.7922727879257764,0.7922727879257764
1420,0.7980784550873679,0.7980784550873679,0.7980784550873679
1421,0.7662751343112976,0.7662751343112976,
1422,0.7044868100778824,0.7044868100778824,0.7044868100778824
1423,0.6558071690883241,,0.6558071690883241
1424,0.6296652431822378,0.6296652431822378,
1425,0.6098922027338459,0.6098922027338459,0.6098922027338459
1426,0.6247121768016606,0.6247121768016606,0.6247121768016606
1427,0.5834872417931461,0.5834872417931461,
1428,0.5619200134570762,0.5619200134570762,0.5619200134570762
1429,0.550155174424577,0.550155174424577,0.550155174424577
1430,0.5265870994948499,0.5265870994948499,
1431,0.493941061673314,0.493941061673314,0.493941061673314
1432,0.42561288316098256,0.42561288316098256,0.42561288316098256
1433,0.37325108334613166,0.37325108334613166,
1434,0.38010799083593116,,0.38010799083593116
1435,0.33827731787402027,0.33827731787402027,0.33827731787402027
1436,0.2901138682169353,,
1437,0.2139555425485068,0.2139555425485068,0.2139555425485068
1438,0.1702944260243222,0.1702944260243222,0.1702944260243222
1439,0.16067820030013857,0.16067820030013857,
1440,0.09510022010285979,0.09510022010285979,0.09510022010285979
1441,0.021061494866911445,0.021061494866911445,0.021061494866911445
1442,-0.03331017421395899,-0.03331017421395899,
1443,-0.09847145725684481,-0.09847145725684481,-0.09847145725684481
1444,-0.1678709930912814,-0.1678709930912814,-0.1678709930912814
1445,-0.17064897598114526,-0.17064897598114526,
1446,-0.20650627642461894,-0.20650627642461894,-0.20650627642461894
1447,-0.29466249164401725,-0.29466249164401725,-0.29466249164401725
1448,-0.3505146719279757,-0.3505146719279757,
1449,-0.38283721477876964,,-0.38283721477876964
1450,-0.44374723170622044,-0.44374723170622044,-0.44374723170622044
1451,-0.4778403841822123,-0.4778403841822123,
1452,-0.5574958718421525,-0.5574958718421525,-0.5574958718421525
1453,-0.59710659454488,-0.59710659454488,-0.59710659454488
1454,-0.6493913026654491,-0.6493913026654491,
1455,-0.6861600813616046,-0.6861600813616046,-0.6861600813616046
1456,-0.7366376146178201,-0.7366376146178201,-0.7366376146178201
1457,-0.8001574178203331,-0.8001574178203331,
1458,-0.8373754576133171,,-0.8373754576133171
1459,-0.8716328663612679,-0.8716328663612679,-0.8716328663612679
1460,-0.8999530442085597,-0.8999530442085597,
1461,-0.9744278662217293,-0.9744278662217293,-0.9744278662217293
1462,-1.026680711918171,-1.026680711918171,-1.026680711918171
1463,-1.0706553879892287,-1.0706553879892287,
1464,-1.1141357538314078,,-1.1141357538314078
1465,-1.1577054897203993,-1.1577054897203993,-1.1577054897203993
1466,-1.1884709473810298,-1.1884709473810298,
1467,-1.1870522702055868,-1.1870522702055868,-1.1870522702055868
1468,-1.1749075687441306,,-1.1749075687441306
1469,-1.1737790745279602,-1.1737790745279602,
1470,-1.1850728839396933,-1.1850728839396933,-1.1850728839396933
1471,-1.2843221086569878,,-1.2843221086569878
1472,-1.3194127062756449,-1.3194127062756449,
1473,-1.3239278408484945,,-1.3239278408484945
1474,-1.3605781586801056,,-1.3605781586801056
1475,-1.3464753914721443,,
1476,-1.3723019274394055,,-1.3723019274394055
1477,-1.3762187842169018,-1.3762187842169018,-1.3762187842169018
1478,-1.391780932420857,,
1479,-1.388297176603039,-1.388297176603039,-1.388297176603039
1480,-1.4228376268858787,-1.4228376268858787,-1.4228376268858787
1481,-1.428128933910348,-1.428128933910348,
1482,-1.4440641858188008,,-1.4440641858188008
1483,-1.4634072554627198,-1.4634072554627198,-1.4634072554627198
1484,-1.4932202936940482,,
1485,-1.4587784703181197,,-1.4587784703181197
1486,-1.471782819246032,-1.471782819246032,-1.471782819246032
1487,-1.4393444830794526,-1.4393444830794526,
1488,-1.425243237014823,-1.425243237014823,-1.425243237014823
1489,-1.3949730770671118,-1.3949730770671118,-1.3949730770671118
1490,-1.3741303775840268,-1.3741303775840268,
1491,-1.3522858517439487,,-1.3522858517439487
1492,-1.3574266417998793,-1.3574266417998793,-1.3574266417998793
1493,-1.2681707353133036,,
1494,-1.2154362928320857,-1.2154362928320857,-1.2154362928320857
1495,-1.1625058572472904,-1.1625058572472904,-1.1625058572472904
1496,-1.1840739587555884,-1.1840739587555884,
1497,-1.1680723391302092,-1.1680723391302092,-1.1680723391302092
1498,-1.1520132965010226,-1.1520132965010226,-1.1520132965010226
1499,-1.1131915350937291,,
1500,-1.094039001206308,-1.094039001206308,-1.094039001206308
1501,-1.042912085526321,,-1.042912085526321
1502,-1.0034908387280617,-1.0034908387280617,
1503,-0.9469261125286338,-0.9469261125286338,-0.9469261125286338
1504,-0.8820970674271971,-0.8820970674271971,-0.8820970674271971
1505,-0.8630963346198489,,
1506,-0.8388351765195241,-0.8388351765195241,-0.8388351765195241
1507,-0.8215546616342574,-0.8215546616342574,-0.8215546616342574
1508,-0.7628154590250042,-0.7628154590250042,
1509,-0.7261501350841093,-0.7261501350841093,-0.7261501350841093
1510,-0.697676430081598,-0.697676430081598,-0.697676430081598
1511,-0.6893299696309478,-0.6893299696309478,
1512,-0.6428040175916023,-0.6428040175916023,-0.6428040175916023
1513,-0.6057973990693932,,-0.6057973990693932
1514,-0.5663897480115248,-0.5663897480115248,
1515,-0.5388834924254302,-0.5388834924254302,-0.5388834924254302
1516,-0.5379877364167475,-0.5379877364167475,-0.5379877364167475
1517,-0.4742160964947407,-0.4742160964947407,
1518,-0.44120541449068473,-0.44120541449068473,-0.44120541449068473
1519,-0.4035219402263088,-0.4035219402263088,-0.4035219402263088
1520,-0.39073411213280873,-0.39073411213280873,
1521,-0.3302965117130956,,-0.3302965117130956
1522,-0.322534408404005,-0.322534408404005,-0.322534408404005
1523,-0.3079801458189052,,
1524,-0.30502959215356373,,-0.30502959215356373
1525,-0.3091469677526316,-0.3091469677526316,-0.3091469677526316
1526,-0.2708253104176088,,
1527,-0.26368142546641166,,-0.26368142546641166
1528,-0.2721124094806232,,-0.2721124094806232
1529,-0.26210329261394266,,
1530,-0.257346054653368,-0.257346054653368,-0.257346054653368
1531,-0.2471396447480455,,-0.2471396447480455
1532,-0.2537565186849637,-0.2537565186849637,
1533,-0.24343843253546882,-0.24343843253546882,-0.24343843253546882
1534,-0.28026116028281045,-0.28026116028281045,-0.28026116028281045
1535,-0.3019610506711094,,
1536,-0.2877476774252632,-0.2877476774252632,-0.2877476774252632
1537,-0.2730047137752114,-0.2730047137752114,-0.2730047137752114
1538,-0.32269355117473875,,
1539,-0.32398657473326764,-0.32398657473326764,-0.32398657473326764
1540,-0.3375343204459775,-0.3375343204459775,-0.3375343204459775
1541,-0.32554240000335766,-0.32554240000335766,
1542,-0.3680446778414796,-0.3680446778414796,-0.3680446778414796
1543,-0.3791337213124654,-0.3791337213124654,-0.3791337213124654
1544,-0.38175653196710907,-0.38175653196710907,
1545,-0.4390776425183945,,-0.4390776425183945
1546,-0.4821253782433733,-0.4821253782433733,-0.4821253782433733
1547,-0.4897749483951334,-0.4897749483951334,
1548,-0.5272694211119514,,-0.5272694211119514
1549,-0.5405699366609168,-0.5405699366609168,-0.5405699366609168
1550,-0.5732523043410483,-0.5732523043410483,
1551,-0.6445250590246036,-0.6445250590246036,-0.6445250590246036
1552,-0.6828649663183427,,-0.6828649663183427
1553,-0.7165194825222312,,
1554,-0.7744510803821053,-0.7744510803821053,-0.7744510803821053
1555,-0.7968423000469328,-0.7968423000469328,-0.7968423000469328
1556,-0.8763650330670143,,
1557,-0.9277363161442278,-0.9277363161442278,-0.9277363161442278
1558,-0.9870180413385978,-0.9870180413385978,-0.9870180413385978
1559,-1.0594219396025721,-1.0594219396025721,
1560,-1.1483863950648496,-1.1483863950648496,-1.1483863950648496
1561,-1.2521957663158911,-1.2521957663158911,-1.2521957663158911
1562,-1.3382185217048708,-1.3382185217048708,
1563,-1.4005596527439363,,-1.4005596527439363
1564,-1.473282435686147,-1.473282435686147,-1.473282435686147
1565,-1.536798703150824,-1.536798703150824,
1566,-1.602833533702155,,-1.602833533702155
1567,-1.675019368624341,-1.675019368624341,-1.675019368624341
1568,-1.731531881074495,,
1569,-1.7736593548140913,,-1.7736593548140913
1570,-1.871231121208831,-1.871231121208831,-1.871231121208831
1571,-1.9275833267488063,-1.9275833267488063,
1572,-2.028704679552414,-2.028704679552414,-2.028704679552414
1573,-2.039064294276353,-2.039064294276353,-2.039064294276353
1574,-2.1227937705310866,-2.1227937705310866,
1575,-2.1934202631915936,,-2.1934202631915936
1576,-2.2338569384957765,-2.2338569384957765,-2.2338569384957765
1577,-2.2842591148998292,-2.2842591148998292,
1578,-2.3216867575053683,-2.3216867575053683,-2.3216867575053683
1579,-2.3467827031294917,,-2.3467827031294917
1580,-2.4113621261497764,,
1581,-2.4211503611616836,,-2.4211503611616836
1582,-2.4914131053148143,-2.4914131053148143,-2.4914131053148143
1583,-2.5518859604772524,-2.5518859604772524,
1584,-2.5833975229948525,-2.5833975229948525,-2.5833975229948525
1585,-2.689303416626692,-2.689303416626692,-2.689303416626692
1586,-2.753196792295273,-2.753196792295273,
1587,-2.8055247746625587,-2.8055247746625587,-2.8055247746625587
1588,-2.8314134023169846,-2.8314134023169846,-2.8314134023169846
1589,-2.891471260901561,-2.891471260901561,
1590,-2.912720331924247,-2.912720331924247,-2.912720331924247
1591,-2.976572598678448,-2.976572598678448,-2.976572598678448
1592,-2.9905687943691404,-2.9905687943691404,
1593,-3.0073516864830476,-3.0073516864830476,-3.0073516864830476
1594,-3.051825462031862,-3.051825462031862,-3.051825462031862
1595,-3.0886877958639483,-3.0886877958639483,
1596,-3.120981171137983,-3.120981171137983,-3.120981171137983
1597,-3.1554137717362294,,-3.1554137717362294
1598,-3.1918959024347426,-3.1918959024347426,
1599,-3.180297333288588,,-3.180297333288588
1600,-3.1883582292731263,-3.1883582292731263,-3.1883582292731263
1601,-3.193160894557398,,
1602,-3.2425126449614052,,-3.2425126449614052
1603,-3.2536037837100666,,-3.2536037837100666
1604,-3.2356415608927294,,
1605,-3.2379985006905567,-3.2379985006905567,-3.2379985006905567
1606,-3.2531507958063495,,-3.2531507958063495
1607,-3.255730177549908,,
1608,-3.234561867758585,,-3.234561867758585
1609,-3.2339766510446846,,-3.2339766510446846
1610,-3.2769327871159124,-3.2769327871159124,
1611,-3.285637370554612,,-3.285637370554612
1612,-3.2705433339908643,-3.2705433339908643,-3.2705433339908643
1613,-3.2934571703006124,,
1614,-3.277355867655149,-3.277355867655149,-3.277355867655149
1615,-3.248117337221709,-3.248117337221709,-3.248117337221709
1616,-3.175341213195859,,
1617,-3.118642780151546,-3.118642780151546,-3.118642780151546
1618,-3.0853553689849345,,-3.0853553689849345
1619,-3.101283115643586,-3.101283115643586,
1620,-3.066717621144039,-3.066717621144039,-3.066717621144039
1621,-3.0716962473789096,-3.0716962473789096,-3.0716962473789096
